Date,Return
12/16/2013,-0.259139809716879
12/13/2013,0.3544995007488767
12/12/2013,-0.0673961122104528
12/11/2013,-0.07663370593293208
12/10/2013,0.25045359854848465
12/09/2013,0.037654277944355344
12/06/2013,0.2603040688988488
12/05/2013,-0.04857859531772575
12/04/2013,-0.2890896662406752
12/03/2013,0.22059783791627366
12/02/2013,0.1512696291346475
11/29/2013,0.06158279760585236
11/27/2013,-0.5085628377200627
11/26/2013,0.41741815935762816
11/25/2013,0.2860944512849029
11/22/2013,0.1487429848975681
11/21/2013,0.13295425174463685
11/20/2013,-0.14839760521218526
11/19/2013,-0.35694267515923567
11/18/2013,0.3787518051598298
11/15/2013,0.0939327953545963
11/14/2013,-0.2612837091941334
11/13/2013,0.296621953214461
11/12/2013,0.09478397134542198
